key,x,y,width,height
5174,2,14,11,7
5175,7,8,2,3
5176,15,12,3,5
5177,13,12,1,3
5178,10,11,10,4
5179,15,12,7,8
5180,2,9,2,12
5181,5,7,3,12
5182,21,5,2,4
5183,18,3,2,9
5184,14,6,7,16
5185,1,18,9,5
5186,16,13,7,4
5187,15,14,5,7
5188,17,22,3,1
5189,20,10,3,11
5190,21,5,1,10
5191,17,7,4,14
5192,7,14,16,5
5193,14,17,1,1
5194,21,6,1,5
5195,9,17,12,5
5196,12,10,11,2
5197,19,13,3,7
5198,13,10,2,5
5199,19,19,3,4
5200,22,18,1,4
5201,7,19,12,2
5202,12,11,4,12
5203,0,16,1,7
5204,12,22,8,1
5205,18,3,2,16
5206,3,17,14,3
5207,12,7,9,8
5208,10,17,4,2
5209,11,0,3,1
5210,5,17,17,5
5211,20,3,1,4
5212,22,6,1,13
5213,3,8,13,13
5214,15,14,8,2
5215,2,3,11,8
5216,10,2,8,4
5217,7,13,9,7
5218,11,15,8,7
5219,5,16,8,2
5220,6,15,4,7
5221,15,2,7,14
5222,14,14,1,7
5223,12,8,4,5
5224,20,5,3,7
5225,7,6,3,6
5226,1,20,11,2
5227,2,0,21,7
5228,1,4,9,10
5229,14,4,7,3
5230,6,9,2,2
5231,5,9,8,5
5232,21,8,2,11
5233,14,14,4,5
5234,13,9,8,4
5235,11,1,7,20
5236,2,22,3,1
5237,22,2,1,20
5238,5,14,16,8
5239,4,15,14,6
5240,10,4,1,12
5241,5,17,11,5
5242,18,6,1,5
5243,3,15,1,7
5244,6,1,15,20
5245,0,1,2,18
5246,13,12,10,8
5247,7,18,16,5
5248,21,12,1,11
5249,2,0,9,17
5250,3,15,7,1
5251,5,1,7,6
5252,0,14,1,8
5253,20,12,1,10
5254,2,3,1,3
5255,15,2,2,7
5256,12,11,1,11
5257,17,3,4,8
5258,19,0,3,7
5259,0,5,22,10
5260,14,11,8,12
5261,2,10,13,12
5262,3,12,14,10
5263,14,1,4,8
5264,9,9,13,13
5265,15,10,4,5
5266,6,15,6,7
5267,6,2,2,3
5268,1,0,6,17
5269,8,14,4,8
5270,14,5,6,15
5271,8,1,12,18
5272,17,6,5,2
5273,6,19,14,2
5274,18,22,4,1
5275,4,6,7,1
5276,22,13,1,1
5277,10,16,9,6
5278,12,2,8,13
5279,11,10,12,4
5280,1,11,20,8
5281,16,7,7,3
5282,0,1,10,5
5283,20,21,3,2
5284,12,14,4,6
5285,13,22,5,1
5286,15,0,2,14
5287,21,1,1,20
5288,20,17,3,5
5289,19,5,2,1
5290,22,9,1,5
5291,20,6,1,9
5292,0,4,5,17
5293,4,7,15,8
5294,15,0,2,3
5295,14,17,5,1
5296,20,9,2,9
5297,6,7,15,9
5298,8,7,7,7
5299,1,3,10,6
5300,0,3,8,12
5301,13,7,4,11
5302,18,22,1,1
5303,0,0,12,2
5304,11,0,10,20
5305,2,18,16,2
5306,16,6,2,10
5307,1,9,19,3
5308,3,8,7,7
5309,21,4,2,17
5310,16,7,1,15
5311,21,19,2,3
5312,18,0,5,22
5313,1,8,5,5
5314,8,4,5,7
5315,16,14,4,5
5316,19,22,3,1
5317,3,19,14,2
5318,6,6,1,6
5319,3,7,11,13
5320,4,21,9,2
5321,18,21,2,1
5322,14,2,1,21
5323,19,0,2,23
5324,12,5,2,1
5325,17,18,4,4
5326,12,0,5,20
5327,11,12,1,1
5328,6,8,2,9
5329,16,10,1,7
5330,17,20,3,2
5331,6,2,8,15
5332,9,4,5,17
5333,3,1,3,12
5334,8,13,13,5
5335,1,11,18,4
5336,5,3,13,6
5337,12,20,9,3
5338,13,16,1,1
5339,3,3,17,12
5340,0,2,13,21
5341,7,7,5,3
5342,19,6,3,7
5343,4,16,3,2
5344,15,11,3,10
5345,1,10,16,13
5346,17,15,6,3
5347,3,9,17,9
5348,9,7,10,3
5349,16,3,1,6
5350,6,8,9,10
5351,6,19,12,3
5352,10,2,1,4
5353,19,2,4,13
5354,4,5,17,4
5355,18,5,2,4
5356,2,16,7,6
5357,19,3,3,9
5358,10,2,8,13
5359,10,6,1,5
5360,7,9,7,10
5361,6,5,15,2
5362,0,15,22,5
5363,3,6,18,15
5364,4,12,12,4
5365,15,12,1,8
5366,20,5,3,5
5367,3,19,10,4
5368,14,10,9,10
5369,14,13,3,4
5370,6,7,17,5
5371,21,5,1,16
5372,16,11,7,5
5373,4,20,13,2
5374,15,22,6,1
5375,22,13,1,4
5376,21,11,2,2
5377,15,13,1,4
5378,6,14,5,9
5379,22,0,1,7
5380,22,5,1,10
5381,11,11,4,1
5382,11,5,6,12
5383,2,19,5,4
5384,12,0,8,17
5385,17,22,1,1
5386,22,2,1,5
5387,12,13,6,3
5388,3,20,20,3
5389,8,7,14,6
5390,15,0,2,8
5391,3,0,2,4
5392,0,8,9,6
5393,6,2,15,7
5394,12,11,5,4
5395,9,15,13,8
5396,21,20,2,1
5397,6,14,9,9
5398,7,2,3,13
5399,0,19,23,1
5400,4,11,2,8
5401,14,1,2,5
5402,11,14,8,9
5403,21,9,1,5
5404,21,9,1,2
5405,13,5,4,16
5406,14,5,1,15
5407,9,13,6,3
5408,8,20,12,2
5409,19,21,3,2
5410,5,4,5,15
5411,17,11,3,1
5412,15,18,1,4
5413,10,11,1,3
5414,18,9,4,2
5415,8,22,11,1
5416,1,10,18,1
5417,21,14,2,9
5418,11,20,3,1
5419,0,8,2,11
5420,6,10,12,10
5421,18,2,2,11
5422,13,2,7,19
5423,20,9,2,3
5424,22,13,1,8
5425,9,19,14,1
5426,6,2,13,15
5427,20,13,1,9
5428,16,1,4,13
5429,10,22,4,1
5430,16,20,5,1
5431,19,3,2,15
5432,1,4,14,4
5433,8,0,12,21
5434,16,1,4,13
5435,19,3,4,6
5436,22,9,1,10
5437,17,16,1,1
5438,4,9,11,12
5439,5,22,14,1
5440,0,3,6,17
5441,5,5,6,1
5442,22,10,1,9
5443,0,0,15,22
5444,0,4,22,7
5445,11,13,3,4
5446,14,1,3,11
5447,1,15,17,7
5448,8,11,5,9
5449,11,9,4,4
5450,10,0,5,5
5451,2,2,20,19
5452,16,15,4,4
5453,20,3,3,4
5454,12,6,9,15
5455,15,7,4,1
5456,21,15,2,6
5457,14,2,9,14
5458,3,6,11,13
5459,8,4,12,12
5460,6,4,16,18
5461,6,6,15,7
5462,18,22,5,1
5463,4,3,8,7
5464,10,14,4,7
5465,20,2,1,10
5466,0,17,14,2
5467,13,10,5,13
5468,14,11,3,6
5469,3,3,18,11
5470,12,0,4,19
5471,3,1,15,20
5472,20,21,3,1
5473,3,11,6,8
5474,8,2,11,14
5475,10,18,2,1
5476,13,11,8,9
5477,9,3,3,7
5478,17,21,6,2
5479,11,17,1,3
5480,12,19,10,2
5481,16,5,6,12
5482,15,2,8,12
5483,1,11,7,12
5484,16,16,7,6
5485,17,7,4,16
5486,0,20,17,3
5487,14,3,7,8
5488,15,13,7,2
5489,7,19,7,4
5490,9,3,5,12
5491,19,20,2,3
5492,6,22,7,1
5493,13,20,10,1
5494,21,14,1,7
5495,7,12,10,4
5496,11,11,2,6
5497,16,16,6,3
5498,2,3,18,8
5499,17,22,1,1
5500,14,15,4,6
5501,0,16,13,1
5502,12,22,7,1
5503,21,13,2,9
5504,16,2,4,15
5505,8,19,5,1
5506,6,4,10,16
5507,2,20,19,3
5508,20,8,3,1
5509,21,18,2,3
5510,4,1,8,9
5511,18,19,2,2
5512,15,14,3,1
5513,20,1,3,18
5514,1,0,22,18
5515,10,11,5,5
5516,13,8,2,10
5517,20,2,2,9
5518,2,3,3,15
5519,10,12,1,5
5520,14,11,2,5
5521,2,21,13,2
5522,3,0,7,18
5523,6,11,9,7
5524,7,16,2,2
5525,16,19,7,3
5526,20,21,3,1
5527,6,10,7,7
5528,1,10,2,3
5529,20,13,3,2
5530,3,6,17,9
5531,5,0,4,1
5532,9,10,7,5
5533,19,19,3,4
5534,13,17,2,4
5535,19,11,1,8
5536,8,12,3,11
5537,21,4,2,3
5538,13,9,8,7
5539,5,6,4,14
5540,20,14,1,3
5541,6,11,8,6
5542,13,11,2,7
5543,3,4,9,19
5544,9,4,1,8
5545,9,21,8,2
5546,8,9,9,5
5547,17,4,5,15
5548,3,19,17,3
5549,12,18,4,5
5550,15,3,1,3
5551,8,13,14,9
5552,22,22,1,1
5553,10,8,10,8
5554,14,3,2,1
5555,10,13,2,1
5556,0,4,17,8
5557,1,3,20,15
5558,17,6,1,14
5559,18,4,5,12
5560,0,2,8,10
5561,22,4,1,14
5562,0,20,7,2
5563,19,22,4,1
5564,14,9,9,5
5565,20,5,2,11
5566,20,15,1,7
5567,0,19,12,4
5568,12,0,8,17
5569,0,19,7,2
5570,19,0,3,9
5571,13,15,7,4
5572,15,0,6,14
5573,17,20,3,3
5574,14,12,8,1
5575,8,17,4,3
5576,7,2,8,15
5577,15,21,4,2
5578,22,1,1,3
5579,10,2,6,15
5580,4,22,12,1
5581,2,7,13,15
5582,11,17,4,3
5583,7,13,2,3
5584,5,21,17,1
5585,2,11,8,12
5586,22,18,1,1
5587,15,13,2,1
5588,20,2,3,6
5589,19,6,2,11
5590,22,9,1,10
5591,11,21,10,1
5592,19,7,3,7
5593,2,4,2,8
5594,13,3,7,5
5595,22,4,1,1
5596,2,2,16,10
5597,11,0,12,7
5598,15,3,4,7
5599,2,18,3,5
5600,10,18,11,4
5601,18,12,1,3
5602,18,14,2,5
5603,10,19,5,4
5604,8,22,11,1
5605,19,13,2,8
5606,21,18,2,5
5607,22,3,1,2
5608,2,19,16,4
5609,4,17,12,4
5610,2,1,19,15
5611,5,5,14,15
5612,18,1,4,15
5613,2,15,20,3
5614,1,16,5,6
5615,21,16,2,5
5616,19,19,4,1
5617,9,12,4,11
5618,4,20,1,2
5619,20,15,2,8
5620,15,9,4,9
5621,3,1,2,14
5622,12,7,6,9
5623,2,15,21,8
5624,3,16,10,6
5625,10,2,4,17
5626,18,15,4,6
5627,22,4,1,14
5628,17,14,3,8
5629,8,21,11,2
5630,16,14,2,8
5631,7,4,6,12
5632,0,1,3,14
5633,4,13,4,10
5634,10,1,12,22
5635,19,2,3,3
5636,3,17,5,6
5637,1,2,7,9
5638,1,13,7,9
5639,3,0,17,14
5640,15,22,6,1
5641,3,6,20,7
5642,22,18,1,2
5643,10,11,13,2
5644,9,10,4,4
5645,20,6,2,13
5646,6,17,2,3
5647,9,18,4,2
5648,17,9,6,8
5649,22,15,1,6
5650,16,15,2,1
5651,9,18,2,2
5652,6,9,2,2
5653,9,7,5,5
5654,5,15,5,3
5655,2,15,20,3
5656,5,6,5,10
5657,7,21,9,2
5658,11,21,11,1
5659,7,22,16,1
5660,15,8,3,6
5661,3,9,15,8
5662,13,3,3,18
5663,1,13,10,8
5664,8,15,6,8
5665,21,14,2,8
5666,21,12,1,4
5667,2,22,8,1
5668,12,19,1,2
5669,8,16,13,7
5670,18,8,4,15
5671,5,1,8,11
5672,6,19,9,2
5673,8,8,12,12
5674,7,10,3,5
5675,2,19,5,4
5676,14,4,7,10
5677,17,16,2,6
5678,11,20,10,2
5679,22,2,1,13
5680,22,8,1,11
5681,0,14,16,5
5682,15,18,1,1
5683,19,19,3,4
5684,19,18,4,3
5685,17,16,1,6
5686,16,19,1,1
5687,17,8,5,4
5688,8,1,4,22
5689,12,13,2,9
5690,11,8,10,14
5691,18,18,3,1
5692,14,1,1,15
5693,13,20,1,2
5694,9,4,5,7
5695,2,8,9,13
5696,8,4,11,12
5697,2,9,8,2
5698,10,4,4,5
5699,4,15,2,2
5700,14,0,2,1
5701,7,8,13,2
5702,9,7,7,5
5703,10,5,13,16
5704,11,17,2,4
5705,17,11,6,5
5706,20,8,1,4
5707,17,20,1,1
5708,2,15,20,4
5709,8,8,13,5
5710,8,14,15,3
5711,16,7,2,4
5712,12,1,1,9
5713,0,7,10,3
5714,8,18,12,2
5715,16,22,3,1
5716,15,8,3,8
5717,4,21,6,2
5718,5,3,14,15
5719,6,2,9,12
5720,9,2,12,12
5721,18,10,4,8
5722,9,16,9,6
5723,6,12,12,3
5724,3,22,12,1
5725,3,4,6,14
5726,0,10,17,8
5727,2,8,10,6
5728,9,2,10,12
5729,20,19,3,1
5730,15,13,2,7
5731,15,13,8,4
5732,16,22,2,1
5733,1,1,20,5
5734,8,0,13,11
5735,17,15,5,7
5736,17,14,2,3
5737,8,0,10,11
5738,5,0,11,16
5739,14,7,2,13
5740,10,15,10,1
5741,21,0,2,13
5742,22,16,1,4
5743,18,0,4,5
5744,20,5,2,3
5745,9,0,14,4
5746,19,13,3,10
5747,22,14,1,3
5748,11,8,5,1
5749,2,6,18,5
5750,4,22,16,1
5751,2,4,16,6
5752,13,21,4,2
5753,0,22,10,1
5754,16,22,7,1
5755,20,0,2,12
5756,4,14,13,5
5757,9,19,10,2
5758,21,4,2,4
5759,4,18,12,1
5760,16,15,4,3
5761,0,10,1,3
5762,0,6,16,7
5763,3,8,2,13
5764,9,3,5,15
5765,3,16,17,1
5766,15,16,4,2
5767,9,5,13,1
5768,17,12,4,1
5769,15,4,5,6
5770,8,17,15,1
5771,20,21,1,1
5772,0,16,5,5
5773,8,5,11,2
5774,15,16,2,1
5775,9,10,9,3
5776,20,7,1,10
5777,17,11,3,8
5778,16,18,5,2
5779,22,12,1,6
5780,21,11,1,9
5781,2,20,9,2
5782,1,20,19,3
5783,20,20,2,3
5784,8,19,1,1
5785,16,10,2,11
5786,22,21,1,1
5787,21,15,2,7
5788,18,17,4,5
5789,15,11,1,10
5790,21,5,1,10
5791,13,6,6,1
5792,15,12,5,2
5793,13,18,4,5
5794,11,5,7,9
5795,15,21,6,2
5796,6,20,1,2
5797,7,9,15,1
5798,11,5,12,11
5799,16,10,7,12
5800,12,21,5,2
5801,3,11,14,8
5802,10,5,5,13
5803,0,14,3,1
5804,10,15,8,6
5805,16,0,3,8
5806,20,12,3,6
5807,21,17,1,5
5808,20,8,2,1
5809,8,11,6,8
5810,10,15,1,5
5811,21,14,2,9
5812,21,8,2,6
5813,17,8,2,9
5814,15,16,7,7
5815,0,17,14,2
5816,6,13,12,5
5817,17,19,1,1
5818,20,17,2,1
5819,13,7,8,10
5820,21,16,1,3
5821,6,5,10,16
5822,12,6,1,11
5823,4,12,19,1
5824,14,18,3,5
5825,22,14,1,9
5826,16,12,1,1
5827,0,12,11,10
5828,7,13,9,5
5829,5,8,15,12
5830,9,22,12,1
5831,5,15,18,7
5832,14,7,2,1
5833,22,4,1,1
5834,9,2,8,3
5835,10,17,13,1
5836,21,0,1,5
5837,22,8,1,7
5838,8,15,6,5
5839,3,17,5,5
5840,22,15,1,7
5841,16,20,3,1
5842,20,22,2,1
5843,1,11,7,3
5844,9,20,12,1
5845,19,11,2,9
5846,20,13,3,5
5847,9,21,6,1
5848,2,16,13,5
5849,7,10,7,4
5850,0,5,14,3
5851,14,12,8,6
5852,20,4,3,19
5853,1,11,5,11
5854,3,17,11,6
5855,7,4,13,17
5856,14,4,4,9
5857,14,1,9,17
5858,15,17,6,6
5859,9,15,4,5
5860,14,18,6,4
5861,22,9,1,13
5862,7,14,10,8
5863,0,22,21,1
5864,15,18,3,1
5865,22,22,1,1
5866,21,20,1,3
5867,10,15,1,1
5868,19,8,1,15
5869,17,16,6,3
5870,17,2,5,6
5871,22,12,1,10
5872,14,19,5,1
5873,17,13,1,10
5874,5,11,12,4
5875,10,7,10,3
5876,4,13,8,4
5877,7,9,12,1
5878,10,4,8,4
5879,22,1,1,15
5880,22,9,1,8
5881,10,0,4,12
5882,3,19,7,4
5883,8,7,8,2
5884,2,18,8,4
5885,17,3,4,16
5886,12,1,8,1
5887,17,19,2,3
5888,8,3,6,10
5889,17,4,2,11
5890,18,16,5,3
5891,19,1,1,4
5892,5,3,17,20
5893,14,19,9,1
5894,2,13,17,4
5895,20,4,2,10
5896,20,16,2,1
5897,9,12,6,9
5898,5,8,1,6
5899,6,1,5,9
5900,5,22,4,1
5901,1,20,7,3
5902,15,19,7,1
5903,22,4,1,1
5904,10,16,10,6
5905,14,22,8,1
5906,13,9,4,5
5907,4,20,15,2
5908,5,8,9,13
5909,10,9,12,13
5910,9,7,10,3
5911,20,7,2,10
5912,6,20,9,1
5913,14,10,6,8
5914,17,18,2,1
5915,6,15,5,5
5916,1,4,2,11
5917,12,8,6,14
5918,15,2,2,14
5919,7,10,10,4
5920,17,16,4,3
5921,16,10,6,11
5922,0,1,11,1
5923,11,13,4,2
5924,10,13,6,7
5925,8,7,2,12
5926,15,5,7,7
5927,13,0,9,18
5928,22,8,1,15
5929,10,4,3,3
5930,1,3,15,13
5931,18,18,1,5
5932,21,13,1,5
5933,12,1,10,6
5934,11,3,8,11
5935,12,13,7,4
5936,3,19,13,3
5937,10,16,11,4
5938,12,18,10,4
5939,12,18,7,2
5940,10,7,9,4
5941,9,11,6,9
5942,12,20,2,1
5943,0,18,20,3
5944,15,22,4,1
5945,20,16,2,6
5946,2,22,4,1
5947,19,18,3,5
5948,11,19,4,4
5949,7,12,2,5
5950,0,10,6,5
5951,20,14,3,7
5952,19,6,1,1
5953,1,20,5,1
5954,6,7,11,7
5955,21,3,2,6
5956,7,22,1,1
5957,6,0,4,3
5958,9,3,1,11
5959,22,4,1,18
5960,8,12,15,2
5961,21,8,1,11
5962,9,13,6,4
5963,11,18,9,3
5964,15,3,1,11
5965,13,17,8,6
5966,20,2,1,17
5967,21,1,2,19
5968,22,1,1,8
5969,16,9,5,9
5970,18,15,5,8
5971,9,13,14,6
5972,10,17,3,4
5973,19,7,4,11
5974,11,14,12,1
5975,15,4,8,18
5976,1,9,10,4
5977,1,3,9,1
5978,16,18,3,2
5979,17,18,5,2
5980,18,4,3,13
5981,6,11,12,5
5982,6,10,2,6
5983,9,12,13,4
5984,10,6,5,6
5985,11,21,6,1
5986,11,0,11,19
5987,21,19,1,1
5988,9,3,14,7
5989,14,0,2,11
5990,13,4,4,2
5991,12,10,2,11
5992,9,6,2,5
5993,4,13,11,10
5994,3,7,18,5
5995,16,5,4,17
5996,8,20,1,1
5997,10,22,6,1
5998,15,21,7,1
5999,2,19,13,4
6000,14,18,5,5
6001,0,8,8,1
6002,7,1,15,12
6003,16,8,2,7
6004,16,22,2,1
6005,15,0,3,12
6006,11,5,4,13
6007,10,8,1,1
6008,1,0,22,15
6009,4,10,19,11
6010,10,18,1,4
6011,0,12,14,10
6012,4,18,12,2
6013,21,17,1,5
6014,18,14,2,4
6015,10,19,1,4
6016,0,13,8,4
6017,7,0,8,8
6018,5,14,18,2
6019,20,19,2,4
6020,22,15,1,5
6021,22,6,1,17
6022,4,7,9,11
6023,10,15,8,1
6024,3,9,14,6
6025,4,0,14,21
6026,11,10,4,8
6027,8,19,4,2
6028,20,13,2,1
6029,21,19,2,1
6030,6,22,9,1
6031,21,9,2,10
6032,17,20,5,3
6033,11,13,5,3
6034,0,9,2,12
6035,13,4,9,4
6036,0,20,5,2
6037,0,22,17,1
6038,11,22,5,1
6039,8,1,12,17
6040,1,17,11,6
6041,14,13,8,9
6042,19,6,2,4
6043,16,16,6,6
6044,0,0,22,13
6045,18,10,5,9
6046,3,3,19,15
6047,2,22,8,1
6048,22,18,1,5
6049,18,16,3,1
6050,12,5,1,4
6051,7,18,8,2
6052,16,9,4,10
6053,22,10,1,1
6054,17,5,3,14
6055,9,8,2,3
6056,15,0,6,4
6057,22,13,1,3
6058,17,4,3,10
6059,5,8,14,8
6060,1,22,14,1
6061,13,9,4,3
6062,12,22,7,1
6063,20,20,2,1
6064,11,11,11,2
6065,4,14,19,2
6066,18,11,1,11
6067,13,11,2,12
6068,9,19,3,4
6069,0,7,5,10
6070,19,19,4,2
6071,18,10,5,10
6072,8,10,15,1
6073,18,0,2,5
6074,17,12,2,10
6075,14,14,1,9
6076,9,11,14,2
6077,4,13,2,9
6078,9,11,7,7
6079,12,4,5,4
6080,14,3,9,15
6081,4,7,8,2
6082,11,12,10,8
6083,10,3,6,1
6084,12,16,7,2
6085,1,12,22,10
6086,16,17,1,3
6087,14,3,2,8
6088,0,5,7,10
6089,13,13,1,8
6090,6,9,8,4
6091,3,21,9,1
6092,17,2,6,18
6093,7,19,3,4
6094,13,1,6,15
6095,0,6,14,7
6096,17,14,5,8
6097,11,4,10,16
6098,8,15,5,1
6099,0,22,16,1
6100,4,6,14,11
6101,16,2,1,17
6102,19,4,3,5
6103,19,3,4,20
6104,4,13,13,6
6105,16,21,4,1
6106,14,6,5,16
6107,15,21,4,1
6108,16,6,5,3
6109,10,18,2,2
6110,13,21,6,1
6111,10,9,10,5
6112,0,4,5,4
6113,13,9,5,10
6114,19,7,4,2
6115,7,17,10,3
6116,10,10,10,2
6117,14,1,2,16
6118,14,15,7,6
6119,8,19,10,2
6120,14,19,2,1
6121,8,19,13,3
6122,15,3,7,16
6123,3,18,16,2
6124,21,10,2,5
6125,9,2,3,3
6126,13,21,8,2
6127,18,0,1,8
6128,17,15,5,1
6129,9,18,2,4
6130,17,18,1,2
6131,2,22,10,1
6132,20,20,2,2
6133,8,21,14,2
6134,22,11,1,10
6135,0,0,6,13
6136,2,13,14,1
6137,2,18,6,4
6138,8,19,6,4
6139,20,2,3,14
6140,16,13,3,2
6141,0,4,6,8
6142,15,2,7,17
6143,11,8,5,12
6144,0,22,2,1
6145,7,11,5,9
6146,22,13,1,1
6147,11,1,2,9
6148,22,18,1,2
6149,3,0,17,5
6150,3,22,6,1
6151,10,1,4,11
6152,5,15,8,3
6153,4,0,3,8
6154,19,15,2,3
6155,1,12,18,7
6156,11,3,10,10
6157,0,17,16,5
6158,10,21,3,2
6159,2,11,1,10
6160,8,4,11,3
6161,0,3,17,3
6162,6,1,9,1
6163,8,17,9,1
6164,16,22,5,1
6165,3,17,2,3
6166,0,21,23,1
6167,13,18,8,3
6168,19,16,3,3
6169,9,4,6,8
6170,22,6,1,2
6171,15,10,7,3
6172,22,19,1,3
6173,16,9,3,4
6174,12,18,6,2
6175,9,2,4,15
6176,2,8,10,8
6177,10,2,5,19
6178,10,1,1,14
6179,12,8,9,7
6180,13,15,10,8
6181,21,19,1,1
6182,15,5,2,16
6183,9,1,2,3
6184,7,0,10,1
6185,18,10,4,6
6186,16,2,5,9
6187,12,13,6,2
6188,11,1,7,13
6189,19,3,3,8
6190,8,1,7,11
6191,10,17,10,4
6192,16,3,6,15
6193,5,4,12,15
6194,17,8,3,6
6195,18,20,1,3
6196,8,4,6,5
6197,20,22,1,1
6198,12,18,1,1
6199,9,21,6,1
6200,7,8,15,15
6201,22,21,1,2
6202,8,6,15,9
6203,18,1,1,18
6204,6,11,14,11
6205,9,16,14,6
6206,4,8,17,2
6207,4,22,10,1
6208,1,19,8,1
6209,6,5,15,13
6210,0,10,2,6
6211,8,5,15,17
6212,15,16,5,7
6213,11,0,7,16
6214,0,9,13,12
6215,21,11,1,3
6216,3,21,10,2
6217,4,13,4,6
6218,14,7,1,15
6219,4,2,18,20
6220,5,11,7,7
6221,13,0,4,14
6222,14,8,9,13
6223,11,0,6,2
6224,9,8,9,5
6225,2,19,16,1
6226,19,21,4,2
6227,13,2,2,9
6228,19,15,4,4
6229,20,5,1,18
6230,22,14,1,6
6231,21,3,1,20
6232,12,0,3,22
6233,22,0,1,5
6234,15,7,8,10
6235,11,19,7,2
6236,2,5,17,3
6237,13,22,2,1
6238,17,0,3,4
6239,1,8,8,2
6240,14,22,9,1
6241,3,10,8,4
6242,20,15,3,1
6243,6,10,4,4
6244,0,6,20,9
6245,10,1,13,9
6246,19,8,2,11
6247,22,14,1,5
6248,1,1,1,9
6249,11,1,11,19
6250,1,20,1,3
6251,19,17,2,2
6252,3,15,19,4
6253,2,13,11,1
6254,13,9,8,7
6255,7,20,6,3
6256,2,17,21,2
6257,2,0,21,15
6258,7,12,12,3
6259,18,22,4,1
6260,6,14,12,1
6261,1,2,21,14
6262,4,8,17,4
6263,19,11,4,5
6264,11,7,4,16
6265,21,6,2,9
6266,0,13,10,9
6267,13,10,2,6
6268,19,11,4,11
6269,19,20,2,3
6270,7,18,8,5
6271,11,13,11,2
6272,17,1,5,6
6273,19,2,4,15
6274,18,9,2,9
6275,1,19,5,1
6276,17,12,2,1
6277,18,2,1,20
6278,19,20,2,1
6279,4,2,8,14
6280,8,14,6,5
6281,3,19,4,3
6282,4,13,18,10
6283,18,21,1,2
6284,18,20,1,3
6285,3,22,14,1
6286,3,19,11,1
6287,17,8,5,1
6288,18,12,4,10
6289,8,3,15,14
6290,1,3,2,1
6291,13,3,8,11
6292,11,4,2,18
6293,19,16,3,1
6294,0,10,7,11
6295,3,7,15,7
6296,12,3,7,12
6297,17,5,5,9
6298,1,22,8,1
6299,5,22,10,1
6300,19,18,3,2
6301,5,14,13,5
6302,11,17,6,6
6303,14,10,9,6
6304,8,4,10,18
6305,1,7,2,14
6306,10,10,10,10
6307,18,18,1,1
6308,15,5,1,1
6309,13,22,1,1
6310,18,5,2,13
6311,16,6,6,17
6312,3,16,14,3
6313,15,16,5,3
6314,3,16,2,7
6315,16,3,4,1
6316,15,1,7,8
6317,0,3,12,5
6318,2,2,11,15
6319,20,20,2,3
6320,9,6,2,5
6321,13,10,9,13
6322,5,18,14,5
6323,1,5,7,3
6324,7,12,7,9
6325,20,19,2,3
6326,7,12,1,2
6327,16,11,7,6
6328,7,1,16,3
6329,7,20,15,2
6330,1,2,21,1
6331,14,16,6,2
6332,20,20,2,1
6333,4,10,11,13
6334,0,8,3,6
6335,1,19,15,3
6336,11,4,7,11
6337,10,2,11,16
6338,12,11,11,1
6339,3,21,4,1
6340,7,1,12,12
6341,1,12,17,7
6342,21,14,1,8
6343,0,22,6,1
6344,20,15,1,1
6345,14,19,6,1
6346,20,2,2,6
6347,15,4,6,5
6348,9,17,1,2
6349,9,0,8,12
6350,12,0,6,17
6351,16,4,3,3
6352,0,19,15,2
6353,19,17,4,3
6354,7,22,1,1
6355,5,18,8,1
6356,11,8,2,15
6357,10,4,2,7
6358,14,4,6,6
6359,15,16,7,1
6360,18,14,2,4
6361,10,13,10,8
6362,19,18,3,2
6363,7,19,14,1
6364,5,5,18,3
6365,4,18,6,2
6366,4,0,6,8
6367,4,7,13,4
6368,20,1,1,9
6369,6,4,13,14
6370,13,1,2,13
6371,20,15,3,5
6372,21,0,1,18
6373,2,18,17,1
6374,2,9,11,13
6375,3,0,19,15
6376,16,19,2,1
6377,11,21,10,2
6378,6,13,6,9
6379,16,1,7,2
6380,11,21,4,1
6381,11,9,6,6
6382,7,14,6,6
6383,11,8,4,10
6384,6,20,10,3
6385,8,0,13,13
6386,5,16,1,2
6387,4,6,12,5
6388,9,7,1,4
6389,12,19,6,2
6390,9,14,8,5
6391,8,15,3,7
6392,9,4,10,18
6393,16,16,1,6
6394,14,21,5,1
6395,1,1,21,20
6396,15,4,3,15
6397,18,9,4,4
6398,8,17,4,5
6399,19,0,2,3
6400,8,18,1,3
6401,22,12,1,9
6402,2,0,5,3
6403,11,7,2,12
6404,14,20,1,1
6405,18,19,3,4
6406,17,8,3,8
6407,3,8,2,13
6408,3,16,17,5
6409,5,22,10,1
6410,8,13,1,6
6411,11,6,1,14
6412,5,6,12,17
6413,22,22,1,1
6414,19,12,2,10
6415,18,0,2,23
6416,4,8,11,7
6417,12,14,11,8
6418,1,22,12,1
6419,12,14,4,2
6420,15,16,6,5
6421,14,4,4,2
6422,2,5,15,8
6423,0,15,18,8
6424,0,12,6,1
6425,7,20,16,3
6426,12,15,2,5
6427,15,8,3,3
6428,4,22,13,1
6429,7,5,2,7
6430,17,10,6,1
6431,2,15,11,4
6432,4,11,16,4
6433,11,8,9,15
6434,9,7,4,15
6435,20,18,3,2
6436,8,0,3,1
6437,20,0,3,20
6438,7,7,15,13
6439,9,11,3,10
6440,18,18,4,2
6441,2,11,12,7
6442,21,17,2,2
6443,5,11,4,7
6444,4,12,12,5
